Train,Process Stream,system,Equipment ID,function,parameter,Value,General Location,Location,Maximo ID
West,upstream,Bioreactor,BR-1220,Sampling Ports Sample Assembly,Number of sampling bags,2,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Sampling Ports Sample Assembly,Type,"Vanasyl sample valve, Nova septic,",FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Ports Side port for sampling,Manufacturer,Ingold port with Vanasyl valve to a Novaseptum shot,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Ports Side sparger port,Size (inches),2,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Sparger,Diameter of the holes,1/32 inch or 0.76 mm,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Sparger,Length,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Sparger,Number of holes,19,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Sparger,Space between holes (cm),0.635,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Sparger,Type,Flute,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Temperature Control,Manufacturer,Rosemount,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Temperature Control,PID Values,"Gain 10; 
reset 1000, 
rate 0",FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,Calibration Tolerance (%DO),0.01,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,CalibrationDS,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,Current PID values,"Gain 9.3; 
Reset 1000; 
rate 0",FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,Manufacturer,Rosemount,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,Max. (%DO),1.1,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,Min. (%DO),0,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,DO2 Control Transmitter,Vendor Tolerance (%DO),2e-05,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Level Control Transmitter,Calibration Tolerance,0.25,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Level Control Transmitter,CalibrationDS,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Level Control Transmitter,Manufacturer,Mettler Toledo,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Level Control Transmitter,Range (L),0-45,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Level Control Transmitter,Vendor Tolerance,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Pessure Control Transmitter,Calibration DS,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Pessure Control Transmitter,Calibration Tolerance (PSI),0.5,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Pessure Control Transmitter,Manufacturer,Rosemount,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Pessure Control Transmitter,Max. (PSI),40,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Pessure Control Transmitter,Min. (PSI),0,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Calibration DS,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Calibration Tolerance (pH),,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,HMI Max.,12,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,HMI Min.,0,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Lower deadbad,0.03,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Manufacturer,Rosemount,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Max.,14,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Min.,0,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Upper deadband,0.03,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,pH Control Transmitter,Vendor Tolerance (pH),0.01,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Transmitter Range (Jacket),Calibrated range,0-150C,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Transmitter Range (Jacket),Calibration DS,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Transmitter Range (Vessel),Calibrated range,0-150C,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Transmitter Range (Vessel),Calibration DS,,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Temperature Control Vessel,Transmitter calibration tolerance,0.4C,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel,Manufacturer,ABEC,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Height (Straight wall only),cm,50.2,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Inner Diameter,cm,31.4,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Gassing Vessel Pressure relief rating,MFG Range,0.05,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Gassing Vessel Pressure relief rating,Manufacturer,BS&B,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Gassing Vessel Pressure relief rating,Temperature deg F,300,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Gassing Vessel Pressure relief rating,psig,45,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Volume (L),Delta V Calibrated Range,45L,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Volume (L),Maximum working volume(L),29.75L,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Volume (L),Minimum working volume (L),20.25L,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Volume (L),Nominal (L/D),1.6,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Volume (L),Nominal volume(L),30L,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Volume (L),Overall tank volume(L),45L,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Ports headplate ports,Addition,4,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Ports headplate ports,Total Number,13,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1220,Vessel Ports side ports (Ingold) for pH and DO,Total Number,5,FR003540,FR0035402,626415
West,upstream,Bioreactor,BR-1230,Gassing Air Sparge (SLPM),Calibration DS,123707,FR003540,FR0035403,626429
West,upstream,Bioreactor,BR-1230,Gassing Air Sparge (SLPM),Calibration Range (slpm),0-5.00,FR003540,FR0035403,626429
